avg_rain,Nitrogen,POTASH,PHOSPHATE,INCEPTISOLS,LOAMY_ALFISOL,ORTHIDS,PSAMMENTS,SANDY_ALFISOL,UDOLLS_UDALFS,UDUPTS_UDALFS,USTALF_USTOLLS,VERTIC_SOILS,VERTISOLS,RICE_YIELD
50.11666666666667,31118.0,11748,20663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,1489.54
68.23333333333333,34438.0,7571,21064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,1885.37
68.75833333333333,34981.0,12180,21875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,1898.4
41.00833333333333,37234.0,10930,23643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,1650.66
25.88333333333333,17501.0,999,7577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2312.43
29.791666666666668,19111.0,703,9541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2346.52
45.92499999999999,29172.0,899,14819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1741.61
26.0,28963.0,2853,16515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2576.19
44.44166666666666,34754.0,452,17453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1819.16
66.725,35106.0,295,12265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2348.98
42.84166666666668,33372.0,236,11539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2272.04
40.958333333333336,29113.0,343,8785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2830.19
39.725,16257.0,810,13681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1362.5
45.75,19251.0,270,16355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1483.58
71.45833333333331,20816.0,662,14296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1166.1
42.96666666666667,20198.0,207,14004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1237.86
45.40833333333333,18939.0,370,13508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2484.55
39.19166666666667,13587.0,64,11142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2417.11
83.25,17679.0,92,10416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1651.04
53.63333333333333,19384.0,53,10595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2220.0
49.17499999999999,21240.0,217,10919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1500.0
35.225,13505.0,681,7278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1162.79
38.84166666666667,16431.0,496,8058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2045.79
75.38333333333333,14175.0,167,3742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1144.98
35.166666666666664,24870.0,80,2712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1714.29
24.633333333333336,32368.0,649,8945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1882.64
26.425,29937.0,587,12037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2235.57
31.700000000000003,37805.0,1194,13499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2475.0
46.33333333333332,42117.0,1233,17953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1566.67
44.51666666666667,41861.0,1498,18646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2495.05
41.525,42523.0,323,19369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3695.84
62.6,48620.0,339,14771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3639.98
33.75,45769.0,364,15761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2300.0
